"Family","Species","species","k_m","k_sd","Qc_m","Qc_sd","Qn_m","Qn_sd","Qp_m","Qp_sd","Dc_m","Dc_sd","Dn_m","Dn_sd","Dp_m","Dp_sd","trophic_guild_predicted","alpha_m","alpha_sd","f0_m","f0_sd","theta_m","lwa_m","lwa_sd","lwb_m","lwb_sd","h_m","r_m","v_m","linf_m","F0nz_m","F0nz_sd","F0pz_m","F0pz_sd","ac_m","an_m","ap_m"
"Labridae","Scarus frenatus","Scarus_frenatus",0.302866386258948,0.0752990288768328,39.4660026101879,0.880527391741124,11.6895771284029,0.245909720437225,3.36333961131403,0.222379229641411,27.5535308456418,1.47381379715228,3.28818831396339,0.358174776280453,0.444585896000839,0.108487419175495,2,0.796121112556016,0.0319591895459325,0.00156466149032582,0.000144613064399855,2.02659261932337,0.02089,0.00833673469387755,3.09,0.0765306122448981,2,1.39019,27,47,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus frenatus","Scarus_frenatus",0.309427494990453,0.0768052060969736,39.4660026101879,0.880527391741124,11.6895771284029,0.245909720437225,3.36333961131403,0.222379229641411,27.5535308456418,1.47381379715228,3.28818831396339,0.358174776280453,0.444585896000839,0.108487419175495,2,0.796121112556016,0.0319591895459325,0.00168774235979514,0.000144613064399855,2.02659261932337,0.02089,0.00833673469387755,3.09,0.0765306122448981,2,1.39019,28,47,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus frenatus","Scarus_frenatus",0.316181409245884,0.0785647699205746,39.4660026101879,0.880527391741124,11.6895771284029,0.245909720437225,3.36333961131403,0.222379229641411,27.5535308456418,1.47381379715228,3.28818831396339,0.358174776280453,0.444585896000839,0.108487419175495,2,0.796121112556016,0.0319591895459325,0.00181959288177205,0.000144613064399855,2.02659261932337,0.02089,0.00833673469387755,3.09,0.0765306122448981,2,1.39019,29,47,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus ghobban","Scarus_ghobban",0.162920952678095,0.0462051378690455,39.4158365543808,0.85966293418976,11.6711540563106,0.240135173746534,3.37583319603337,0.217411218837692,27.5311338653372,1.48847555763139,3.26650498771768,0.361672940592249,0.439145754546729,0.109599997242122,2,0.796121112556016,0.0319591895459325,0.000982675849539486,0.000144613064399855,2.02659261932337,0.01445,0.00179591836734694,3.04,0.0204081632653061,2,1.77477,21,90,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus ghobban","Scarus_ghobban",0.166293096980959,0.0465160160726471,39.4158365543808,0.85966293418976,11.6711540563106,0.240135173746534,3.37583319603337,0.217411218837692,27.5311338653372,1.48847555763139,3.26650498771768,0.361672940592249,0.439145754546729,0.109599997242122,2,0.796121112556016,0.0319591895459325,0.00106328330447857,0.000144613064399855,2.02659261932337,0.01445,0.00179591836734694,3.04,0.0204081632653061,2,1.77477,22,90,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus ghobban","Scarus_ghobban",0.16976193077382,0.0469196952467765,39.4158365543808,0.85966293418976,11.6711540563106,0.240135173746534,3.37583319603337,0.217411218837692,27.5311338653372,1.48847555763139,3.26650498771768,0.361672940592249,0.439145754546729,0.109599997242122,2,0.796121112556016,0.0319591895459325,0.00114989048693979,0.000144613064399855,2.02659261932337,0.01445,0.00179591836734694,3.04,0.0204081632653061,2,1.77477,23,90,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus ghobban","Scarus_ghobban",0.173330635367629,0.0474251321621487,39.4158365543808,0.85966293418976,11.6711540563106,0.240135173746534,3.37583319603337,0.217411218837692,27.5311338653372,1.48847555763139,3.26650498771768,0.361672940592249,0.439145754546729,0.109599997242122,2,0.796121112556016,0.0319591895459325,0.00124289681864702,0.000144613064399855,2.02659261932337,0.01445,0.00179591836734694,3.04,0.0204081632653061,2,1.77477,24,90,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus ghobban","Scarus_ghobban",0.177002509539205,0.0480415051068144,39.4158365543808,0.85966293418976,11.6711540563106,0.240135173746534,3.37583319603337,0.217411218837692,27.5311338653372,1.48847555763139,3.26650498771768,0.361672940592249,0.439145754546729,0.109599997242122,2,0.796121112556016,0.0319591895459325,0.00134272502697472,0.000144613064399855,2.02659261932337,0.01445,0.00179591836734694,3.04,0.0204081632653061,2,1.77477,25,90,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus ghobban","Scarus_ghobban",0.180780974270384,0.0487781259119417,39.4158365543808,0.85966293418976,11.6711540563106,0.240135173746534,3.37583319603337,0.217411218837692,27.5311338653372,1.48847555763139,3.26650498771768,0.361672940592249,0.439145754546729,0.109599997242122,2,0.796121112556016,0.0319591895459325,0.0014498223004382,0.000144613064399855,2.02659261932337,0.01445,0.00179591836734694,3.04,0.0204081632653061,2,1.77477,26,90,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus ghobban","Scarus_ghobban",0.184669577693344,0.0496443490719081,39.4158365543808,0.85966293418976,11.6711540563106,0.240135173746534,3.37583319603337,0.217411218837692,27.5311338653372,1.48847555763139,3.26650498771768,0.361672940592249,0.439145754546729,0.109599997242122,2,0.796121112556016,0.0319591895459325,0.00156466149032582,0.000144613064399855,2.02659261932337,0.01445,0.00179591836734694,3.04,0.0204081632653061,2,1.77477,27,90,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus ghobban","Scarus_ghobban",0.188672000251659,0.0506494833281106,39.4158365543808,0.85966293418976,11.6711540563106,0.240135173746534,3.37583319603337,0.217411218837692,27.5311338653372,1.48847555763139,3.26650498771768,0.361672940592249,0.439145754546729,0.109599997242122,2,0.796121112556016,0.0319591895459325,0.00168774235979514,0.000144613064399855,2.02659261932337,0.01445,0.00179591836734694,3.04,0.0204081632653061,2,1.77477,28,90,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus ghobban","Scarus_ghobban",0.192792060087116,0.0518027113849309,39.4158365543808,0.85966293418976,11.6711540563106,0.240135173746534,3.37583319603337,0.217411218837692,27.5311338653372,1.48847555763139,3.26650498771768,0.361672940592249,0.439145754546729,0.109599997242122,2,0.796121112556016,0.0319591895459325,0.00181959288177205,0.000144613064399855,2.02659261932337,0.01445,0.00179591836734694,3.04,0.0204081632653061,2,1.77477,29,90,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus globiceps","Scarus_globiceps",0.412758390218083,0.110722643030044,38.6393227647935,0.558883054816295,11.4112891074081,0.157395865513362,3.54626796854783,0.147657757959458,27.5532859498028,1.47305322561544,3.28770330718963,0.358000962069272,0.444721648532545,0.108447584472067,2,0.796121112556016,0.0319591895459325,0.000982675849539486,0.000144613064399855,2.02659261932337,0.01023,0.00446938775510204,3.11,0.086734693877551,2,1.53256,21,27,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus globiceps","Scarus_globiceps",0.42128798315877,0.111232468633255,38.6393227647935,0.558883054816295,11.4112891074081,0.157395865513362,3.54626796854783,0.147657757959458,27.5532859498028,1.47305322561544,3.28770330718963,0.358000962069272,0.444721648532545,0.108447584472067,2,0.796121112556016,0.0319591895459325,0.00106328330447857,0.000144613064399855,2.02659261932337,0.01023,0.00446938775510204,3.11,0.086734693877551,2,1.53256,22,27,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus globiceps","Scarus_globiceps",0.439088353802337,0.1129798718451,38.6393227647935,0.558883054816295,11.4112891074081,0.157395865513362,3.54626796854783,0.147657757959458,27.5532859498028,1.47305322561544,3.28770330718963,0.358000962069272,0.444721648532545,0.108447584472067,2,0.796121112556016,0.0319591895459325,0.00124289681864702,0.000144613064399855,2.02659261932337,0.01023,0.00446938775510204,3.11,0.086734693877551,2,1.53256,24,27,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus globiceps","Scarus_globiceps",0.448375504820703,0.114267769331818,38.6393227647935,0.558883054816295,11.4112891074081,0.157395865513362,3.54626796854783,0.147657757959458,27.5532859498028,1.47305322561544,3.28770330718963,0.358000962069272,0.444721648532545,0.108447584472067,2,0.796121112556016,0.0319591895459325,0.00134272502697472,0.000144613064399855,2.02659261932337,0.01023,0.00446938775510204,3.11,0.086734693877551,2,1.53256,25,27,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus globiceps","Scarus_globiceps",0.457932054903791,0.115866152497202,38.6393227647935,0.558883054816295,11.4112891074081,0.157395865513362,3.54626796854783,0.147657757959458,27.5532859498028,1.47305322561544,3.28770330718963,0.358000962069272,0.444721648532545,0.108447584472067,2,0.796121112556016,0.0319591895459325,0.0014498223004382,0.000144613064399855,2.02659261932337,0.01023,0.00446938775510204,3.11,0.086734693877551,2,1.53256,26,27,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus globiceps","Scarus_globiceps",0.46776696874763,0.117800928085289,38.6393227647935,0.558883054816295,11.4112891074081,0.157395865513362,3.54626796854783,0.147657757959458,27.5532859498028,1.47305322561544,3.28770330718963,0.358000962069272,0.444721648532545,0.108447584472067,2,0.796121112556016,0.0319591895459325,0.00156466149032582,0.000144613064399855,2.02659261932337,0.01023,0.00446938775510204,3.11,0.086734693877551,2,1.53256,27,27,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus globiceps","Scarus_globiceps",0.477889545158301,0.120097737621437,38.6393227647935,0.558883054816295,11.4112891074081,0.157395865513362,3.54626796854783,0.147657757959458,27.5532859498028,1.47305322561544,3.28770330718963,0.358000962069272,0.444721648532545,0.108447584472067,2,0.796121112556016,0.0319591895459325,0.00168774235979514,0.000144613064399855,2.02659261932337,0.01023,0.00446938775510204,3.11,0.086734693877551,2,1.53256,28,27,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus globiceps","Scarus_globiceps",0.488309430638662,0.122781667130458,38.6393227647935,0.558883054816295,11.4112891074081,0.157395865513362,3.54626796854783,0.147657757959458,27.5532859498028,1.47305322561544,3.28770330718963,0.358000962069272,0.444721648532545,0.108447584472067,2,0.796121112556016,0.0319591895459325,0.00181959288177205,0.000144613064399855,2.02659261932337,0.01023,0.00446938775510204,3.11,0.086734693877551,2,1.53256,29,27,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus guacamaia","Scarus_guacamaia",0.148658196321689,0.0421560384631109,39.0622033613257,0.72393633916538,11.5510161475602,0.202649278825879,3.45074784834667,0.18531440374337,27.5639529394135,1.48296454911373,3.28647144265403,0.360553175830483,0.442141252144318,0.109225699291172,2,0.796121112556016,0.0319591895459325,0.00156466149032582,0.000144613064399855,2.02659261932337,0.01349,0.0045765306122449,3.03,0.0714285714285715,2,1.7052,27,120,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus guacamaia","Scarus_guacamaia",0.151880316358125,0.0430111069088929,39.0622033613257,0.72393633916538,11.5510161475602,0.202649278825879,3.45074784834667,0.18531440374337,27.5639529394135,1.48296454911373,3.28647144265403,0.360553175830483,0.442141252144318,0.109225699291172,2,0.796121112556016,0.0319591895459325,0.00168774235979514,0.000144613064399855,2.02659261932337,0.01349,0.0045765306122449,3.03,0.0714285714285715,2,1.7052,28,120,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus hoefleri","Scarus_hoefleri",0.181421866072216,0.0292045735292944,38.3429547976646,0.436883899602092,11.2083708145602,0.128957389876198,3.67760259405484,0.111713787331552,28.7909349217815,1.5370917737575,4.62523788615166,0.388415511941311,0.73081965295679,0.114376299640743,6,0.796121112556016,0.0319591895459325,0.00124289681864702,0.000144613064399855,2.02659261932337,0.01096,0.0044234693877551,3,0.0765306122448979,3.09413978484369,1.38489,24,60,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus hoefleri","Scarus_hoefleri",0.193356849574911,0.0302147978738284,38.3429547976646,0.436883899602092,11.2083708145602,0.128957389876198,3.67760259405484,0.111713787331552,28.7909349217815,1.5370917737575,4.62523788615166,0.388415511941311,0.73081965295679,0.114376299640743,6,0.796121112556016,0.0319591895459325,0.00156466149032582,0.000144613064399855,2.02659261932337,0.01096,0.0044234693877551,3,0.0765306122448979,3.09413978484369,1.38489,27,60,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus hypselopterus","Scarus_hypselopterus",0.423899354498838,0.0990252393081725,37.9563980600737,0.383725672943837,11.1548893448907,0.109855412919641,3.69842163741625,0.104909671591176,27.6956230797515,1.3896880740212,3.41443514812869,0.338649400626163,0.472607860304639,0.102343687381279,2,0.796121112556016,0.0319591895459325,0.00168774235979514,0.000144613064399855,2.02659261932337,0.01148,0.00878571428571429,3.09,0.102040816326531,3.09413978484369,1.137864,28,31,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus iseri","Scarus_iseri",0.372010401872344,0.0920459345781181,38.9698635698227,0.686939055419655,11.5204553709934,0.192453559006025,3.47082669976421,0.176736963422565,27.4966957196755,1.49906311227801,3.24239946722358,0.363917829234255,0.434733197603149,0.110307132172137,2,0.796121112556016,0.0319591895459325,0.0014498223004382,0.000144613064399855,2.02659261932337,0.01096,0.00318367346938776,3.02,0.0663265306122448,2,1.31655,26,35,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus iseri","Scarus_iseri",0.380005569645555,0.0936003733088774,38.9698635698227,0.686939055419655,11.5204553709934,0.192453559006025,3.47082669976421,0.176736963422565,27.4966957196755,1.49906311227801,3.24239946722358,0.363917829234255,0.434733197603149,0.110307132172137,2,0.796121112556016,0.0319591895459325,0.00156466149032582,0.000144613064399855,2.02659261932337,0.01096,0.00318367346938776,3.02,0.0663265306122448,2,1.31655,27,35,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus iseri","Scarus_iseri",0.388234668164962,0.0954535609751326,38.9698635698227,0.686939055419655,11.5204553709934,0.192453559006025,3.47082669976421,0.176736963422565,27.4966957196755,1.49906311227801,3.24239946722358,0.363917829234255,0.434733197603149,0.110307132172137,2,0.796121112556016,0.0319591895459325,0.00168774235979514,0.000144613064399855,2.02659261932337,0.01096,0.00318367346938776,3.02,0.0663265306122448,2,1.31655,28,35,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus koputea","Scarus_koputea",0.425911807098373,0.104501512070556,39.1664688804355,0.762791440653194,11.5876475281849,0.213365730025445,3.42995586879451,0.194445997678396,27.4848768475664,1.49915702740079,3.23857626911629,0.363904386614286,0.434236052039848,0.110298350131574,2,0.796121112556016,0.0319591895459325,0.00168774235979514,0.000144613064399855,2.02659261932337,0.01445,0.00851020408163265,3.05,0.0867346938775512,3.09413978484369,1.53844,28,31,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus longipinnis","Scarus_longipinnis",0.304233648583473,0.0744943621741942,37.3071244133219,0.292919533290536,10.8880339901819,0.0859043833240405,3.84330673277608,0.0784828656340211,27.5253572408751,1.45478266679005,3.29093368865709,0.353808759856596,0.446103961182424,0.107169028079717,2,0.796121112556016,0.0319591895459325,0.00106328330447857,0.000144613064399855,2.02659261932337,0.01445,0.00851020408163265,3.05,0.0867346938775512,2,1.82113,22,40,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus longipinnis","Scarus_longipinnis",0.31714684278475,0.0756865709372203,37.3071244133219,0.292919533290536,10.8880339901819,0.0859043833240405,3.84330673277608,0.0784828656340211,27.5253572408751,1.45478266679005,3.29093368865709,0.353808759856596,0.446103961182424,0.107169028079717,2,0.796121112556016,0.0319591895459325,0.00124289681864702,0.000144613064399855,2.02659261932337,0.01445,0.00851020408163265,3.05,0.0867346938775512,2,1.82113,24,40,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus longipinnis","Scarus_longipinnis",0.323884660569312,0.076602024099135,37.3071244133219,0.292919533290536,10.8880339901819,0.0859043833240405,3.84330673277608,0.0784828656340211,27.5253572408751,1.45478266679005,3.29093368865709,0.353808759856596,0.446103961182424,0.107169028079717,2,0.796121112556016,0.0319591895459325,0.00134272502697472,0.000144613064399855,2.02659261932337,0.01445,0.00851020408163265,3.05,0.0867346938775512,2,1.82113,25,40,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus longipinnis","Scarus_longipinnis",0.330818272348909,0.0777566575070199,37.3071244133219,0.292919533290536,10.8880339901819,0.0859043833240405,3.84330673277608,0.0784828656340211,27.5253572408751,1.45478266679005,3.29093368865709,0.353808759856596,0.446103961182424,0.107169028079717,2,0.796121112556016,0.0319591895459325,0.0014498223004382,0.000144613064399855,2.02659261932337,0.01445,0.00851020408163265,3.05,0.0867346938775512,2,1.82113,26,40,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus longipinnis","Scarus_longipinnis",0.337954203468116,0.0791699235125871,37.3071244133219,0.292919533290536,10.8880339901819,0.0859043833240405,3.84330673277608,0.0784828656340211,27.5253572408751,1.45478266679005,3.29093368865709,0.353808759856596,0.446103961182424,0.107169028079717,2,0.796121112556016,0.0319591895459325,0.00156466149032582,0.000144613064399855,2.02659261932337,0.01445,0.00851020408163265,3.05,0.0867346938775512,2,1.82113,27,40,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus longipinnis","Scarus_longipinnis",0.34529922274215,0.0808607301221718,37.3071244133219,0.292919533290536,10.8880339901819,0.0859043833240405,3.84330673277608,0.0784828656340211,27.5253572408751,1.45478266679005,3.29093368865709,0.353808759856596,0.446103961182424,0.107169028079717,2,0.796121112556016,0.0319591895459325,0.00168774235979514,0.000144613064399855,2.02659261932337,0.01445,0.00851020408163265,3.05,0.0867346938775512,2,1.82113,28,40,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Scarus niger","Scarus_niger",0.302347214747909,0.0793755047600616,39.6349006156809,0.947564948331634,11.7452610657162,0.264481857838375,3.32699310251662,0.238375408251122,27.5482899359299,1.4729097048491,3.28814580464627,0.357830212914727,0.445451035659311,0.108370791450508,2,0.796121112556016,0.0319591895459325,0.000982675849539486,0.000144613064399855,2.02659261932337,0.01549,0.00404081632653061,3.11,0.0612244897959184,2,1.40423,21,40,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
